2016-01-19 21:02:59,ricerca,5,36647117
2016-01-19 21:03:31,new_info,,128419831
2016-01-19 21:03:57,ricerca,TORTA,128419831
2016-01-19 21:04:10,ricerca,COTECHINO,128419831
2016-01-19 21:04:55,ricerca,NUTELLA,128419831
2016-01-19 22:33:45,new_info,,44575519
2016-01-19 22:34:36,ricerca,%20POMODORI%20SECCHI,44575519
2016-01-19 22:35:09,ricerca,%20SALMONE,44575519
2016-01-19 22:35:31,ricerca,SALMONE,44575519
2016-01-19 22:46:53,new_info,,127692590
2016-01-19 23:25:31,ricerca,2,69668132
2016-01-19 23:26:03,ricerca,2,69668132
2016-01-19 23:31:44,ricerca,COTECHINO,69668132
2016-01-19 23:31:51,ricerca,5,69668132
2016-01-19 23:54:53,new_info,,173505026
2016-01-19 23:55:06,ricerca,8,173505026
2016-01-19 23:55:53,new_info,,103237237
2016-01-19 23:56:59,ricerca,1,103237237
2016-01-19 23:57:26,new_info,,154660325
2016-01-19 23:57:28,ricerca,ZUCCA,103237237
2016-01-19 23:57:37,new_info,,103237237
2016-01-19 23:57:59,ricerca,1,154660325
2016-01-19 23:58:22,new_info,,154660325
2016-01-20 00:04:08,new_info,,123392849
2016-01-20 00:04:24,ricerca,1,123392849
2016-01-20 00:09:09,new_info,,130671588
2016-01-20 00:26:57,new_info,,87172796
2016-01-20 00:29:14,ricerca,MELANZANE,87172796
2016-01-20 00:29:29,ricerca,BISCOTTI,87172796
2016-01-20 02:11:32,ricerca,2,172951073
2016-01-20 06:06:46,new_info,,37712962
2016-01-20 06:06:56,new_info,,37712962
2016-01-20 06:47:06,new_info,,113520995
2016-01-20 06:47:49,new_info,,113520995
2016-01-20 06:48:41,ricerca,RAPE,113520995
2016-01-20 06:49:37,ricerca,SALAME,113520995
2016-01-20 06:50:40,ricerca,INVOLTINI,113520995
2016-01-20 08:27:14,new_info,,157672545
2016-01-20 08:37:50,new_info,,10648229
2016-01-20 08:38:46,ricerca,1,10648229
2016-01-20 09:04:44,new_info,,133262068
2016-01-20 09:05:41,ricerca,%20PEPERONI,133262068
2016-01-20 09:05:43,ricerca,8,10648229
2016-01-20 09:06:09,ricerca,%20PEPERONI,133262068
2016-01-20 09:06:10,ricerca,2,10648229
2016-01-20 09:06:17,ricerca,3,10648229
2016-01-20 09:06:26,ricerca,4,10648229
2016-01-20 09:14:51,ricerca,8,69668132
2016-01-20 09:17:48,ricerca,8,69668132
2016-01-20 09:18:02,ricerca,ORECCHIETTE,69668132
2016-01-20 09:29:20,ricerca,ORECCHIETTE,69668132
2016-01-20 09:29:27,ricerca,8,69668132
2016-01-20 09:36:26,ricerca,4,69668132
2016-01-20 09:48:21,new_info,,69668132
2016-01-20 10:22:15,ricerca,1,123392849
2016-01-20 10:22:24,ricerca,2,123392849
2016-01-20 10:35:16,new_info,,144503221
2016-01-20 10:35:28,ricerca,8,144503221
2016-01-20 10:41:30,ricerca,1,144503221
2016-01-20 11:15:03,new_info,,127426629
2016-01-20 11:19:48,new_info,,133474883
2016-01-20 11:20:52,ricerca,UOVO,133474883
2016-01-20 11:56:31,new_info,,137424199
2016-01-20 11:57:31,ricerca,8,137424199
2016-01-20 13:10:00,new_info,,129736291
2016-01-20 13:10:31,ricerca,ZUCCHINE,129736291
2016-01-20 15:12:07,ricerca,7,139745781
2016-01-20 17:29:42,new_info,,117820613
2016-01-20 17:30:17,ricerca,%20MELANZANE,117820613
2016-01-20 17:30:45,ricerca,PASTA,117820613
2016-01-20 17:31:38,ricerca,1,117820613
2016-01-20 17:41:39,new_info,,117820613
2016-01-20 17:52:38,new_info,,119334658
2016-01-20 17:54:53,ricerca,%20FINOCCHI,119334658
2016-01-20 17:55:09,ricerca,1,119334658
2016-01-20 17:55:46,ricerca,50,119334658
2016-01-20 19:11:22,new_info,,132901165
2016-01-20 19:11:58,ricerca,RICOTTA%20E%20MELE,132901165
2016-01-20 19:22:54,ricerca,45,37712962
2016-01-20 19:24:31,ricerca,4,37712962
2016-01-20 19:25:27,ricerca,4,101957378
2016-01-20 19:29:03,new_info,,69668132
2016-01-20 20:50:56,ricerca,AMARANTO,133474883
2016-01-20 20:51:22,ricerca,COTECHINO,133474883
2016-01-20 20:51:33,ricerca,6,133474883
2016-01-20 21:13:32,new_info,,51973866
2016-01-20 22:20:47,new_info,,158609495
2016-01-20 22:20:59,ricerca,COTECHINO,158609495
2016-01-20 22:21:06,ricerca,6,158609495
2016-01-20 22:23:26,ricerca,8,69668132
2016-01-20 22:24:18,ricerca,8,69668132
2016-01-20 22:26:35,ricerca,PANETTONE,113520995
2016-01-20 22:27:11,new_info,,113520995
2016-01-20 22:28:15,ricerca,8,113520995
2016-01-20 22:35:40,ricerca,6,69668132
2016-01-20 23:00:11,new_info,,18235137
2016-01-20 23:08:17,new_info,,69668132
2016-01-20 23:12:02,ricerca,POLLO,18235137
2016-01-20 23:12:20,ricerca,POLLO,18235137
2016-01-20 23:12:31,ricerca,5,18235137
2016-01-20 23:12:54,ricerca,POLLO,18235137
2016-01-20 23:13:23,ricerca,22,18235137
